id,govid,govname,award,profile_url,year,name,affiliation,location,deceased
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lewis-p-rowland/,1999,Lewis P. Rowland,Columbia University,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/linda-p-fried/,2001,Linda P. Fried,"Columbia University, Mailman School of Public Health",New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lloyd-h-smith-jr/,1973,Lloyd H. Smith,"University of California, San Francisco School of Medicine",,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lois-k-lee/,2023,Lois K. Lee,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/loretta-c-ford/,1971,Loretta C. Ford,University of Rochester,Colorado,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/louis-lasagna/,1971,Louis Lasagna,Tufts University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lukoye-atwoli/,2023,Lukoye Atwoli,The Aga Khan University,Kenya,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lyle-v-jones/,1984,Lyle V. Jones,The University of North Carolina at Chapel Hill,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/lynne-d-richardson/,2016,Lynne D. Richardson,Mount Sinai School of Medicine,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/marcia-carmen-haigis/,2024,Marcia Carmen Haigis,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/margaret-c-heagarty/,1983,Margaret C. Heagarty,Columbia University,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/margaret-g-stineman/,2010,Margaret G. Stineman,"University of Pennsylvania, Perelman School of Medicine",Pennsylvania,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/margaret-heitkemper/,2014,Margaret Heitkemper,University of Washington,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/margaret-m-mccarthy/,2024,Margaret M. McCarthy,University of Maryland School of Medicine,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/marian-wright-edelman/,2001,Marian Wright Edelman,Children's Defense Fund,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/marie-louise-t-johnson/,1981,Marie-Louise T. Johnson,Yale New Haven Hospital,New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mario-j-molina/,1996,Mario J. Molina,"University of California, San Diego",Massachusetts,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mark-a-musen/,2016,Mark A. Musen,Stanford University School of Medicine,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mark-d-smith/,2001,Mark D. Smith,"University of California, San Francisco",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mark-edwin-frisse/,2013,Mark Edwin Frisse,Vanderbilt University,Tennessee,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mark-r-cullen/,1997,Mark R. Cullen,Stanford University,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mark-r-dybul/,2017,Mark R. Dybul,Georgetown University Medical Center,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/martin-m-cummings/,1975,Martin M. Cummings,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-ellen-avery/,1982,Mary Ellen Avery,Children's Hospital Boston,New Jersey,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-ellen-jones/,1982,Mary Ellen Jones,"University of North Carolina, School of Medicine",Illinois,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-l-phillips/,2024,Mary L. Phillips,University of Pittsburgh,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-mcenerney-woolley/,1999,Mary McEnerney Woolley,Research!America,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-sue-coleman/,1997,Mary Sue Coleman,University of Michigan,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mary-t-bassett/,2017,Mary T. Bassett,Harvard School of Public Health,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/masayo-takahashi/,2017,Masayo Takahashi,"Vision Care, Inc.",Japan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/massimo-loda/,2024,Massimo Loda,Weill Cornell Medicine,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/matshidiso-moeti/,2021,Matshidiso Moeti,World Health Organization,Botswana,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/melvin-m-grumbach/,1984,Melvin M. Grumbach,"University of California, San Francisco School of Medicine",New York,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/merit-cudkowicz/,2020,Merit Cudkowicz,Massachusetts General Hospital,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/michael-e-phelps/,1986,Michael E. Phelps,David Geffen School of Medicine at UCLA,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/michael-f-fleming/,2005,Michael F. Fleming,University of Wisconsin,Wisconsin,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/michael-l-lefevre/,2011,Michael L. LeFevre,"University of Missouri, School of Medicine",Missouri,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/michele-heisler/,2022,Michele Heisler,University of Michigan,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/michelle-k-mcguire/,2022,Michelle K. McGuire,University of Idaho,Idaho,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mildred-mitchell-bateman/,1973,Mildred Mitchell-Bateman,Marshall University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/mitzi-l-duxbury/,1984,Mitzi L. Duxbury,University of Wisconsin-Madison,Minnesota,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/morris-f-collen/,1971,Morris F. Collen,Kaiser Permanente Medical Center,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/murat-gunel/,2015,Murat Gunel,Yale School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/nancy-f-woods/,1993,Nancy F. Woods,University of Washington,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/naomi-lynn-gerber/,2008,Naomi Lynn Gerber,George Mason University,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/nicole-calakos/,2022,Nicole Calakos,Duke University School of Medicine,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/oliver-smithies/,2003,Oliver Smithies,The University of North Carolina at Chapel Hill,North Carolina,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/pascoal-manuel-mocumbi/,2005,Pascoal Manuel Mocumbi,European & Developing Countries Clinical Trials Partnership (EDCTP),Mozambique,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/patricia-a-mcatee/,1975,Patricia A. McAtee,Foundation for Urban and Neighborhood Development,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/patricia-c-dykes/,2024,Patricia C. Dykes,Brigham and Women's Hospital,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/patricia-stone/,2020,Patricia Stone,Columbia University Medical Center,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/patrick-j-heagerty/,2020,Patrick J. Heagerty,University of Washington,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-a-ebert/,1988,Paul A. Ebert,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-a-freund/,1971,Paul A. Freund,Harvard Law School,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-a-sieving/,2006,Paul A. Sieving,"University of California, Davis",Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-b-batalden/,1988,Paul B. Batalden,Geisel School of Medicine at Dartmouth,Minnesota,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-calabresi/,1990,Paul Calabresi,Brown University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-d-stolley/,1982,Paul D. Stolley,University of Maryland at Baltimore School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-h-grundy/,2012,Paul H. Grundy,HealthTeamWorks,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-l-modrich/,2003,Paul L. Modrich,Duke University Medical Center,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-p-lee/,2017,Paul P. Lee,University of Michigan School of Medicine,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paul-s-myles/,2019,Paul S. Myles,University of Rhode Island - Melbourne,Australia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paula-a-johnson/,2014,Paula A. Johnson,Wellesley College,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/paula-m-lantz/,2012,Paula M. Lantz,University of Michigan,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/pedro-m-cuatrecasas/,1982,Pedro M. Cuatrecasas,"University of California, San Diego School of Medicine",North Carolina,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/peter-kihwan-lee/,2019,Peter Kihwan Lee,Microsoft Corporation,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/peter-slavin/,2019,Peter Slavin,Cedars-Sinai Medical Center,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/peter-szolovits/,2005,Peter Szolovits,Massachusetts Institute of Technology,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/philip-r-lee/,1971,Philip R. Lee,No Affiliation,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ponjola-coney/,2012,PonJola Coney,Virginia Commonwealth University,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/rashid-bashir/,2023,Rashid Bashir,University of Illinois at Urbana-Champaign,Illinois,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/rebecca-miriam-cunningham/,2019,Rebecca Miriam Cunningham,University of Minnesota System,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/regina-barzilay/,2023,Regina Barzilay,Massachusetts Institute of Technology,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-a-smith/,1972,Richard A. Smith,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-b-johnston-jr/,1995,Richard B. Johnston,University of Colorado at Denver,Tennessee,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-c-atkinson/,1979,Richard C. Atkinson,"University of California, San Diego",District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-j-h-smith-m-d/,2006,Richard J.H. Smith M.D.,"University of Iowa, Roy J. and Lucille A. Carver College of Medicine",Iowa,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-l-guerrant/,2003,Richard L. Guerrant,University of Virginia,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-mayeux/,2000,Richard Mayeux,Columbia University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-peto/,2004,Richard Peto,University of Oxford,United Kingdom,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-s-legro/,2019,Richard S. Legro,Penn State College of Medicine,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-t-johnson/,1987,Richard T. Johnson,Johns Hopkins University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/richard-t-miyamoto/,2003,Richard T. Miyamoto,Indiana University School of Medicine,Indiana,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-austrian/,1992,Robert Austrian,"University of Pennsylvania, Perelman School of Medicine",Maryland,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-b-talley/,1981,Robert B. Talley,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-coles/,1973,Robert Coles,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-f-murray-jr/,1975,Robert F. Murray,Howard University College of Medicine,District of Columbia,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-f-siliciano/,2017,Robert F. Siliciano,Johns Hopkins University School of Medicine,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-g-shulman/,1986,Robert G. Shulman,Yale University,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-h-bartlett/,2003,Robert H. Bartlett,University of Michigan Medical School,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-h-ebert/,1971,Robert H. Ebert,,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-j-haggerty/,1972,Robert J. Haggerty,University of Rochester School of Medicine and Dentistry,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-j-lefkowitz/,1994,Robert J. Lefkowitz,Duke University Medical Center,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-l-phillips-jr/,2010,Robert L. Phillips,American Board of Family Medicine,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-langridge/,1990,Robert Langridge,"University of California, San Francisco",United Kingdom,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-m-friedlander/,2018,Robert M. Friedlander,University of Pittsburgh School of Medicine,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-m-groves/,2012,Robert M. Groves,Georgetown University,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robert-n-butler/,1979,Robert N. Butler,"International Longevity Center-USA, Ltd.",,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/robin-m-murray/,2003,Robin M. Murray,University of London,United Kingdom,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/roderic-ivan-pettigrew/,2007,Roderic Ivan Pettigrew,Texas A&M University,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/rodrigo-v-guerrero/,1996,Rodrigo V. Guerrero,Fundacion Carvajal,Colombia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/roger-d-cone/,2016,Roger D. Cone,University of Michigan,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ronald-n-germain/,2013,Ronald N. Germain,National Institutes of Health,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/rosemary-a-stevens/,1973,Rosemary A. Stevens,Weill Medical College of Cornell University,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/ruby-p-hearn/,1982,Ruby P. Hearn,Robert Wood Johnson Foundation,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/s-claiborne-johnston/,2019,S. Claiborne Johnston,The University of Texas at Austin,Texas,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/samir-mitragotri/,2016,Samir Mitragotri,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sankar-ghosh/,2022,Sankar Ghosh,Columbia University Vagelos College of Physicians and Surgeons,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sarah-j-tabrizi/,2024,Sarah J. Tabrizi,University College London,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sarah-l-szanton/,2021,Sarah L. Szanton,Johns Hopkins School of Nursing,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/scott-m-grundy/,1995,Scott M. Grundy,The University of Texas Southwestern Medical Center,Texas,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/selma-j-mushkin/,1974,Selma J. Mushkin,Georgetown University,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sharon-gerecht/,2019,Sharon Gerecht,Duke University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stanley-b-jones/,1981,Stanley B. Jones,Episcopal Diocese of West Virginia,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stephan-a-grupp/,2019,Stephan A. Grupp,"University of Pennsylvania, Perelman School of Medicine",Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stephen-f-heinemann/,2001,Stephen F. Heinemann,Salk Institute for Biological Studies,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stephen-m-shortell/,1988,Stephen M. Shortell,"University of California, Berkeley",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stephen-w-barthold/,2001,Stephen W. Barthold,"University of California, Davis",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/steven-a-siegelbaum/,2012,Steven A. Siegelbaum,Columbia University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/steven-h-woolf/,2001,Steven H. Woolf,Virginia Commonwealth University,Virginia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/steven-m-larson/,2005,Steven M. Larson,Memorial Sloan Kettering Cancer Center,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/steven-r-cummings/,2002,Steven R. Cummings,San Francisco Coordinating Center,,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/susan-baserga/,2023,Susan Baserga,Yale School of Medicine,Connecticut,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/suzanne-w-fletcher/,1987,Suzanne W. Fletcher,Harvard Medical School,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/tedros-adhanom-ghebreyesus/,2021,Tedros Adhanom Ghebreyesus,World Health Organization,Ethiopia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/teresa-k-woodruff/,2018,Teresa K. Woodruff,Michigan State University,Illinois,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/terrie-e-moffitt/,2018,Terrie E. Moffitt,Duke University,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/terry-f-mcelwain/,2009,Terry F. McElwain,Washington State University,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/theodore-e-woodward/,1989,Theodore E. Woodward,University of Maryland at Baltimore School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/theodore-l-phillips/,1994,Theodore L. Phillips,"University of California, San Francisco",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/therese-s-richmond/,2017,Therese S. Richmond,University of Pennsylvania,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-g-mcguire/,2000,Thomas G. McGuire,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-h-rice-ph-d/,2006,Thomas H. Rice Ph.D.,"University of California, Los Angeles School of Public Health",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-r-fleming/,2012,Thomas R. Fleming,University of Washington,Washington,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-r-frieden/,2009,Thomas R. Frieden,Resolve to Save Lives,Georgia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-w-moloney/,1982,Thomas W. Moloney,"Futures, Inc.",,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/timothy-j-eberlein/,2004,Timothy J. Eberlein,Washington University School of Medicine,Missouri,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/timothy-r-b-johnson/,2003,Timothy R.B. Johnson,University of Michigan,Michigan,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/tom-p-aufderheide/,2009,Tom P. Aufderheide,Medical College of Wisconsin,Wisconsin,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/velma-mcbride-murry/,2020,Velma McBride Murry,Vanderbilt University School of Medicine,Tennessee,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/victor-j-dzau/,1998,Victor J. Dzau,National Academy of Medicine,North Carolina,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/virgil-loeb-jr/,1978,Virgil Loeb,Washington University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/virginia-m-y-lee/,2005,Virginia M.-Y. Lee,University of Pennsylvania,Pennsylvania,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/vivek-hallegere-murthy/,2021,Vivek Hallegere Murthy,No Affiliation,District of Columbia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/vivian-s-lee/,2015,Vivian S. Lee,Harvard Business School,Utah,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/viviane-tabar/,2017,Viviane Tabar,Memorial Sloan Kettering Cancer Center,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/w-barry-wood-jr/,1970,W. Barry Wood,Johns Hopkins University School of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/w-eugene-mayberry/,1985,W. Eugene Mayberry,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/w-gerald-austen/,1974,W. Gerald Austen,Massachusetts General Hospital,Massachusetts,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/w-ian-mcdonald/,1999,W. Ian McDonald,Royal College of Physicians,United Kingdom,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/walsh-mcdermott/,1970,Walsh McDermott,Weill Medical College of Cornell University,Connecticut,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/walter-r-frontera/,2008,Walter R. Frontera,University of Puerto Rico School of Medicine,Puerto Rico,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-c-hahn/,2021,William C. Hahn,Harvard Medical School,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-c-mobley/,2004,William C. Mobley,Stanford University Medical Center,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-c-richardson/,1981,William C. Richardson,No Affiliation,Washington,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-h-foege/,1979,William H. Foege,"Emory University, Rollins School of Public Health",Georgia,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-j-hadlow/,1994,William J. Hadlow,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-r-roy-sr/,1973,William R. Roy,No Affiliation,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-silen/,1983,William Silen,Harvard Medical School,Massachusetts,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-t-butler/,1990,William T. Butler,Baylor College of Medicine,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/wolfgang-k-joklik/,1982,Wolfgang K. Joklik,Duke University Medical Center,North Carolina,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/woodrow-a-myers-jr/,1998,Woodrow A. Myers,Myers Ventures LLC,Michigan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/yolonda-lorig-colson/,2020,Yolonda Lorig Colson,Massachusetts General Hospital,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/yuman-fong/,2021,Yuman Fong,City of Hope Medical Center,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/zhigang-he/,2021,Zhigang He,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/yuan-cheng-b-funghh/,1991,Yuan-Cheng B. Funghh,,California,
